"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE TRAMADOL + PARACETAMOL","37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20","521113010057206","Produto em mais de um laboratório","nan","nan","nan"
"ANTIBIÓTICOS DO BRASIL LTDA","CLORIDRATO DE VANCOMICINA","500 MG PO LIOF P/ SOL INJ IV CX 25 FA VD INC X 10 ML (EMB HOSP)","501302702156115","Válido","nan","nan","nan"
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA","CLORIDRATO DE VANCOMICINA","500 MG PÓ LIOF INJ IV CX 20 FA VD INC + 20 AMP DIL X 10 ML","501808101153112","Válido","nan","nan","nan"
"ARISTON INDUSTRIAS QUIMICAS E FARMACEUTICAS LTDA","CLORIDRATO DE VANCOMICINA","500 MG PÓ LIOF INJ IV CX 20 FA VD INC","501808102151113","Produto em mais de um laboratório","nan","nan","nan"
"ARISTON INDÚSTRIAS QUÍMICAS E FARMACÊUTICAS LTDA","CLORIDRATO DE VANCOMICINA","500 MG PÓ INJ CX 20 FA VD INC ","541312030002106","Produto em mais de um laboratório","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE VANCOMICINA","500 MG PO LIOF INJ CT FA VD INC ","520725501150118","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VANCOMICINA","500 MG PÓ LIOF P/ SOL INJ CT 50 FA VD INC (EMB HOSP)","508013901157116","Válido","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE VANCOMICINA","500 MG PO LIOF INJ CX 50 FA VD INC (EMB HOSP)","520725502157116","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14","507739301119119","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA CT BL AL PLAS INC X 14","508020601112111","De para antigo - válido","20601112111.0","20601112111.0","830502.0"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14","526130701111117","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 14","538800601113116","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA CT BL AL PLAS INC X 28","508020604111114","Não encontrou similar no IMS","nan","nan","nan"
"EMS S/A","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30","507739302115117","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30","526113040089006","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE VENLAFAXINA","150 MG CAP GEL DURA LIB PROL CT BL AL PLAS OPC X 30","538800602111117","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VENLAFAXINA","37,5 MG CAP GEL DURA LIB PROL CT BL AL PLAS INC X 14","508020603115116","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","CAPOX","25 MG COM CX 50 BL AL PLAS INC X 15 ( EMB HOSPITALAR )","510400205113417","Não encontrou similar no IMS","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VENLAFAXINA","37,5 MG CAP GEL DURA LIB PROL CT BL AL PLAS INC X 28","508020605118112","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VENLAFAXINA","75 MG CAP GEL DURA CT BL AL PLAS INC X 14","508020602119118","De para antigo - válido","20602119118.0","20602119118.0","830501.0"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE VENLAFAXINA","75 MG CAP GEL DURA CT BL AL PLAS INC X 28","508020606114110","Válido","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE VENLAFAXINA","37,5 MG COM CT BL AL PLAS INC X 28","521124603119111","Produto em mais de um laboratório","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE VENLAFAXINA","50 MG COM CT BL AL PLAS INC X 30","521124602112113","Produto em mais de um laboratório","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE VENLAFAXINA","75 MG COM CT BL AL PLAS INC X 28","521124601116115","Produto em mais de um laboratório","nan","nan","nan"
"EMS S/A","CLORIDRATO DE OXIBUTININA","1 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","507735101131112","Válido","nan","nan","nan"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TERBINAFINA","125 MG COM CT BL AL PLAS INC X 14","525004001114112","De para antigo - válido","4001114112.0","4001114112.0","8331905.0"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TERBINAFINA","250 MG COM CT BL AL PLAS INC X  14","525004002110110","De para antigo - válido","4002110110.0","4002110110.0","8331912.0"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TERBINAFINA","250 MG COM CT BL AL PLAS INC X 28","525004004113117","De para antigo - válido","4004113117.0","4004113117.0","8331918.0"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TERBINAFINA","250 MG COM CT BL AL PLAS INC X  7","525004003117119","De para antigo - válido","4003117119.0","4003117119.0","8331908.0"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/G CREM DERM CT BG AL X 30 G","510100401162418","Válido","nan","nan","nan"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/G GEL CT BG AL X 30 G","510100402169416","Válido","nan","nan","nan"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/ML LOC DERM CT FR PLAS OPC X 59 ML","510100406131413","Válido","nan","nan","nan"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/G POM DERM CT BG AL X 30 G","510100403165414","De para antigo - válido","100403165414.0","100403165414.0","2122010.0"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/ML LOC DERM CT FR PLAS OPC X 30 ML","510100408167318","Válido","nan","nan","nan"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/ML XAMP CT FR PLAS OPC X 118 ML ","510100405133412","Válido","nan","nan","nan"
"GALDERMA BRASIL LTDA","CLOB-X","0,5 MG/ML XAMP CT FR PLAS OPC X 125 ML","510100409171319","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","CLORIDRATO DE BETAXOLOL","5 MG/ML SOL OFT CT FR PLAS OPC GOT X 5 ML","510414802178111","Válido","nan","nan","nan"
"CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.","CLORIDRATO DE BETAXOLOL","0,5 PCC SOL OFT CT FR PLAS OPC GOT X 5 ML","506702801179116","De para antigo - válido","702801179116.0","702801179116.0","2178650.0"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE BETAXOLOL","5 MG/ML SOL OFT ESTERIL CT FR PLAS TRANS GOT X 5 ML","538801701170111","Válido","nan","nan","nan"
"HYPERMARCAS S/A","CLORIDRATO DE BETAXOLOL","5MG/ML SOL OFT CT FR PLAS OPC GOT X 5ML","538505601175113","Válido","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE DOPAMINA","5  MG/ML SOL INJ CX 50 AMP VD AMB X 10 ML (EMB HOSP)","520728301152111","Válido","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE DOPAMINA","5 MG/ML SOL INJ CX 10 AMP VD AMB X 10 ML","520706701158116","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE MOXIFLOXACINO","400 MG COM REV CT BL AL PLAS OPC X 5","541812060000406","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE MOXIFLOXACINO","400 MG COM REV CT BL AL PLAS OPC X 7","541812060000506","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE NARATRIPTANA","2,5MG COM VER CT BL AL PLAS OPC X 10","538812050041406","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE NARATRIPTANA","2,5 MG COM REV CT BL AL PLAS OPC X 4","507746001117113","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE NARATRIPTANA","2,5MG COM VER CT BL AL PLAS OPC X 4","538812050041306","Válido","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE SOTALOL","120 MG COM CT BL AL PLAS INC X 30 ","521104401111115","De para antigo - válido","104401111115.0","104401111115.0","392101.0"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE SOTALOL","160 MG COM CT BL AL PLAS INC X 20  ","521104402118113","De para antigo - válido","104402118113.0","104402118113.0","392102.0"
"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE SOTALOL","160 MG COM CT BL AL  PLAS INC X 20 ","511502401114119","De para antigo - válido","502401114119.0","502401114119.0","2181420.0"
"MERCK S/A","CLORIDRATO DE SOTALOL","160 MG COM CT FR PLAS OPC X 30","525402801110110","De para antigo - válido","402801110110.0","402801110110.0","2182830.0"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE TIAMINA","300 MG COM REV CT BL AL PLAS AMB X 500","511612701112417","Válido","nan","nan","nan"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CX BL AL PLAS AMB X 100 (EMB HOSP)","511611306112118","Válido","nan","nan","nan"
"UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A","CLORIDRATO DE TRAMADOL","50 MG/ML SOL INJ CX 50 AMP VD AMB X 1 ML (EMB HOSP)","533003001154111","De para antigo - válido","3001154111.0","3001154111.0","440602.0"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CT BL AL PLAS OPC X 10 ","526117501110111","De para antigo - válido","117501110111.0","117501110111.0","621302.0"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CT BL AL PLAS OPC X 10","538818701111118","Válido","nan","nan","nan"
"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CT BL AL PLAS BRANCO OPC X 10","511509301115110","De para antigo - válido","509301115110.0","509301115110.0","2183720.0"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CT BL AL PLAS  BCO  X 10 ","525065101119118","De para antigo - válido","65101119118.0","65101119118.0","652201.0"
"HYPERMARCAS S/A","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CT BL AL PLAS OPC X 10","538503401111115","Produto em mais de um laboratório","nan","nan","nan"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE TRAMADOL","50 MG CAP GEL DURA CX BL AL PLAS AMB X 500 (EMB HOSP)","511611307119116","Válido","nan","nan","nan"
"EMS S/A","CLOR. TRAMADOL","50 MG 1 BLT C/ 10 CAPS","507707702118115","De para antigo - válido","707702118115.0","707702118115.0","146302.0"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE TRAMADOL","100 MG/ML SOL OR CT FR VD AMB GOT X 15 ML","526118101132114","De para antigo - válido","118101132114.0","118101132114.0","621301.0"
"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE AMBROXOL","7,5 MG/ML SOL OR CT FR PLAS OPC GOT X 50 ML","528501606132121","De para antigo - Inválido","501606132121.0","501606132121.0","213105.0"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CX 50 FR VD AMB X 100 ML + 50 CP MED (EMB HOSP)","511606514136117","Válido","nan","nan","nan"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CX 50 FR PLAS AMB X 100 ML + 50 CP MED (EMB HOSP)","511606506133112","Válido","nan","nan","nan"
"BUNKER INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE AMBROXOL","6 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","505210002134115","Válido","nan","nan","nan"
"CIMED INDÚSTRIA DE MEDICAMENTOS LTDA","CLORIDRATO DE AMBROXOL","6 MG/ML XPE CT FR PLAS AMB X 120 ML + CP MED ","506412050025006","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","CLORIDRATO DE AMBROXOL","6,0 MG/ML XPE CT FR PEAD X 120 ML + CP MED","510407608132115","Válido","nan","nan","nan"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CX 50 FR PLAS AMB X 120 ML + 50 CP MED (EMB HOSP)","511606505137114","Válido","nan","nan","nan"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE AMBROXOL","6MG/ML XPE ADU CT FR X 120 ML + CP MED","525003302137121","De para antigo - válido","3302137121.0","3302137121.0","2124830.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CX 50 FR PET AMB X 120 ML + 50 CP MED (EMB HOSP)","520706606139118","Válido","nan","nan","nan"
"FARMACE INDÚSTRIA QUÍMICO-FARMACÊUTICA CEARENSE LTDA","CLORIDRATO DE AMBROXOL","6MG/ML XPE CT FR PLAS AMB X 100ML + CP MED","508304201135111","Válido","nan","nan","nan"
"LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA","CLORIDRATO DE AMBROXOL","XPE AD 6MG/M(VD C/120 ML)","519002701130121","De para antigo - válido","2701130121.0","2701130121.0","2125540.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMBROXOL","6 MG/ML XPE CX FR VD AMB X 120ML + CP MED","520706603131124","De para antigo - válido","706603131124.0","706603131124.0","2177555.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMBROXOL","6 MG/ML XPE CT FR PET AMB X 120 ML + CP MED ","520706607135116","Válido","nan","nan","nan"
"BUNKER INDUSTRIA FARMACEUTICA LTDA","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","505210001138117","Válido","nan","nan","nan"
"CIMED INDÚSTRIA DE MEDICAMENTOS LTDA","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CT FR VD AMB X 120 ML ","506407401130111","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","CLORIDRATO DE AMBROXOL","3,0 MG/ ML XPE CT FR VD AMB X 120 ML + CP MED","510407601138118","Válido","nan","nan","nan"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE AMBROXOL","3MG/ML XPE PED CT FR X 120 ML + CP MED","525003301130123","De para antigo - Inválido","3301130123.0","3301130123.0","2124820.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMBROXOL","6 MG/ML XPE CX 50 FR PET AMB X 120 ML + 50 CP MED (EMB HOSP)","520706608131114","Válido","nan","nan","nan"
"LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA","CLORIDRATO DE AMBROXOL","XPE INF 3MG/(VD C/120 ML)","519002702137128","De para antigo - válido","2702137128.0","2702137128.0","2125530.0"
"EMS S/A","DICLOFENACO SODICO","50 MG COM REV LIB RETARD CT BL AL PLAS INC X 20","507710207114119","Válido","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CT FR VD AMB X 120ML + CP MED","520706604136121","De para antigo - válido","706604136121.0","706604136121.0","2177550.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CT FR PET AMB X 120 ML + CP MED ","520706605132111","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE AMBROXOL","3 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","526124101130116","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE AMBROXOL","6 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","538808001131119","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE CT FR PLAS X 120 ML + CP MED","510415510138116","Válido","nan","nan","nan"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE BROMEXINA","0,8 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","525003401135127","De para antigo - válido","3401135127.0","3401135127.0","2178750.0"
"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE BROMEXINA","0.8 MG/ML XPE CT FR VD AMB X 120 ML C/ CP MED X 10 ML","528501701135116","De para antigo - Inválido","501701135116.0","501701135116.0","494501.0"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE CT FR VD AMB X 120 ML + CP MED","525003402131125","De para antigo - válido","3402131125.0","3402131125.0","2178760.0"
"PRATI DONADUZZI & CIA LTDA","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE CT FR VD AMB X 120 ML C/ CP MED X 10 ML","528501705130119","De para antigo - Inválido","501705130119.0","501705130119.0","494502.0"
"LABORATÓRIO GLOBO LTDA","CLORIDRATO DE BROMEXINA","0,8 MG/ML XPE CT FR PLAS AMBX 120ML + CP MED ","517608001135117","Válido","nan","nan","nan"
"LABORATÓRIO GLOBO LTDA","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE CT FR PLAS AMBX 120ML + CP MED ","517608002131115","Válido","nan","nan","nan"
"GEOLAB INDÚSTRIA FARMACÊUTICA S/A","CLORIDRATO DE BROMEXINA","0,8 MG/ML XPE CT FR PLAS X 120 ML + CP MED","510415503131111","Válido","nan","nan","nan"
"HYPERMARCAS S/A","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE CT FR PLAS AMB X 120 ML","538503802130110","Produto em mais de um laboratório","nan","nan","nan"
"HYPERMARCAS S/A","CLORIDRATO DE BROMEXINA","0,8 MG/ML XPE CT FR PLAS AMB X 120 ML","538503801134112","Produto em mais de um laboratório","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE CT FR VD AMB X 120 ML + CP MED ","526127102138115","Válido","nan","nan","nan"
"EMS SIGMA PHARMA LTDA","CLORIDRATO DE BROMEXINA","0,8 MG/ML XPE CT FR VD AMB X 120 ML  + CP MED","531619901138114","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE BROMEXINA","1,6 MG/ML XPE ADU CT FR VD AMB X 120 ML + CP MED  ","538804001137114","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","CLORIDRATO DE LIDOCAÍNA","20 MG/ML SOL INJ CT FA VD INC X 20 ML ","504413201151119","Válido","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE LIDOCAÍNA","20 MG/ML SOL INJ CX 50 FA VD INC X 20 ML (EMB HOSP) ","520730001152118","Válido","nan","nan","nan"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE LIDOCAÍNA","20 MG/G SOL INJ CX 25 FA VD INC X 20ML","511606804150112","Válido","nan","nan","nan"
"HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA","LIDOCAINA","20 MG/ML SOL INJ CX 25 FA VD INC X 20 ML- SEM VASO (EMB HOSP)","511802901155115","De para antigo - válido","802901155115.0","802901155115.0","505501.0"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE LIDOCAÍNA","20 MG/ML SOL INJ CX 100 AMP VD INC X 5 ML (EMB HOSP)","511606803154114","Válido","nan","nan","nan"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE LIDOCAÍNA","20 MG/ML GEL TOP CT BG AL X 30 G","538818601166115","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE LIDOCAÍNA","20 MG/ML GEL TOP CT BG AL X 30 G","507733201163117","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE LIDOCAÍNA","20 MG/ML GEL TOP CT BG AL X 30 G","526124201161110","Válido","nan","nan","nan"
"HIPOLABOR FARMACEUTICA LTDA","CLORIDRATO DE LIDOCAÍNA","20 MG/G GEL TOP CX 100 BG AL X 30G (EMB HOSP) ","511606802166119","Válido","nan","nan","nan"
"BLAU FARMACÊUTICA S.A.","CLORIDRATO DE LIDOCAÍNA","20 MG/ML SOL INJ CX 12 FA VD INC X 20 ML (EMB HOSP)","504413202156114","Válido","nan","nan","nan"
"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE VERAPAMIL","240 MG COM REV RETARD CT BL AL PLAS BRANCO OPC X 30","511509702111116","De para antigo - válido","509702111116.0","509702111116.0","2175128.0"
"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE VERAPAMIL","120 MG COM REV AP CT BL AL PLAS BRANCO OPC X 20","511509701113115","De para antigo - válido","509701113115.0","509701113115.0","2175124.0"
"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A.","CLORIDRATO DE VERAPAMIL","120 MG COM REV LIB RETARD CT BL AL PLAS INC X 20","500513901118119","Válido","nan","nan","nan"
"ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A.","CLORIDRATO DE VERAPAMIL","240 MG COM REV RETARD CT BL AL PLAS INC X 30","500512090046606","Válido","nan","nan","nan"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE VERAPAMIL","80 MG COM REV CT BL AL PLAS OPC X 30","526118601119117","De para antigo - válido","118601119117.0","118601119117.0","751501.0"
"ABBOTT LABORATÓRIOS DO BRASIL LTDA","CLORIDRATO DE VERAPAMIL","80 MG COM REV CT BL AL PLAS AMB X 30","500201903115114","De para antigo - válido","201903115114.0","201903115114.0","2172140.0"
"SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE VERAPAMIL","80 MG COM REV CT BL AL PLAS BRANCO OPC X 30","511509703116111","De para antigo - válido","509703116111.0","509703116111.0","2175120.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE VERAPAMIL","80 MG COM REV CT BL AL PLAS LARANJA X 30 ","520707102118115","De para antigo - válido","707102118115.0","707102118115.0","36601.0"
"EMS S/A","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","2,5 MG + 25 MG COM CT BL AL PLAS LEITOSO X 30","507729002119111","De para antigo - válido","729002119111.0","729002119111.0","463301.0"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","2,5 MG + 25 MG COM CT BL AL PLAS LEITOSO X 30","526113901114111","Válido","nan","nan","nan"
"EMS SIGMA PHARMA LTDA","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","2,5 MG + 25 MG COM CT BL AL PLAS LEITOSO X 30","531605201112112","De para antigo - válido","605201112112.0","605201112112.0","864902.0"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","2,5 MG + 25 MG COM CT BL AL PLAS LEITOSO X 30","538807202117115","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","2,5 MG + 25 MG COM CT BL AL PLAS LEIT X 90 (EMB FRAC)","507729003115118","Válido","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","5 MG + 50 MG COM CT 2 BL AL PLAS INC X 15","521103401118111","De para antigo - Inválido","103401118111.0","103401118111.0","2178520.0"
"EMS S/A","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","5 MG + 50 MG COM CT BL AL PLAS LEITOSO X 30","507729001112111","De para antigo - válido","729001112111.0","729001112111.0","463302.0"
"GERMED FARMACEUTICA LTDA","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","5 MG + 50 MG COM CT BL AL PLAS LEITOSO X 30","526113902110118","De para antigo - válido","113902110118.0","113902110118.0","621002.0"
"EMS SIGMA PHARMA LTDA","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","5 MG + 50 MG COM CT BL AL PLAS LEITOSO X 30","531605202119110","De para antigo - válido","605202119110.0","605202119110.0","864901.0"
"EMS S/A","CLORIDRATO DE AMILORIDA + HIDROCLOROTIAZIDA","5 MG + 50 MG COM CT BL AL PLAS LEIT X 90 (EMB FRAC)","507729004111116","Válido","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE AMIODARONA","100 MG COM CT BL AL PLAS INC X 30","521103503115111","Produto em mais de um laboratório","nan","nan","nan"
"BIOSINTÉTICA FARMACÊUTICA LTDA","CLORIDRATO DE AMIODARONA","200 MG COM CT BL AL PLAS INC X 30 ","521103501112115","De para antigo - válido","103501112115.0","103501112115.0","2124920.0"
"LABORATÓRIO NEO QUÍMICA COMÉRCIO E INDÚSTRIA LTDA","CLORIDRATO DE AMITRIPTILINA","25 MG COM CX BL AL PLAS INC X 20 ","519021301118110","De para antigo - válido","21301118110.0","21301118110.0","652101.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMITRIPTILINA","25 MG COM REV CX BL AL PLAS INC X 100 (EMB HOSP)","520728801112119","Válido","nan","nan","nan"
"EUROFARMA LABORATÓRIOS S.A.","CLORIDRATO DE AMITRIPTILINA","25 MG COM REV CT BL AL PLAS INC X 20 ","508002901118115","De para antigo - válido","2901118115.0","2901118115.0","322801.0"
"LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE AMITRIPTILINA","25 MG COM REV CT BL AL PLAS OPC X 20","538800901117117","Válido","nan","nan","nan"
"MEDLEY INDÚSTRIA FARMACÊUTICA LTDA","CLORIDRATO DE AMITRIPTILINA","25 MG COM REV CT BL AL PLAS INC X 20","525066802110115","De para antigo - válido","66802110115.0","66802110115.0","765401.0"
"LABORATÓRIO TEUTO BRASILEIRO S/A","AMOXICILINA","500 MG CAP GEL DURA CT BL AL PLAS INC X 30","520723403119112","Válido","nan","nan","nan"
"LABORATÓRIO TEUTO BRASILEIRO S/A","CLORIDRATO DE AMITRIPTILINA","25 MG COM REV CT BL AL PLAS INC X 20","520728802119117","Válido","nan","nan","nan"
"EMS S/A","CLORIDRATO DE AMITRIPTILINA","25 MG COM REV CT BL AL PLAS OPC X 30 ","507738801118113","Válido","nan","nan","nan"
